city,district,name,score,comment_number,month_sales_clean,avg_price_rmb,category1,delivery_time_clean,delivery_type_1,in_time_delivery_percent,min_price_rmb,shipping_fee_clean,lat,lng,Day_Time,Night_Time,Mid_Night_Time,recommend_Bin,district population in (10 thousands),population density (people/square kilometer),Rent,Female,Male,18 and below,19-24,25-34,35-44,45-54,55 and above,50 yuan and below,50-100 yuan,100-300 yuan,300 yuan,Shopping,Catering Service,Car Service,Leisure,Other,Medicare,Education,Beauty
Beijing,Chaoyang District,Pizza Hut House Express (Dongdaqiao Store),4.8,1474,2000,46,Foods,35,Merchant,93,0,5,39.922362,116.449293,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fengtai District,Pizza Hut House Express (Huaifang Wanda Store),4.8,4214,2084,47,Foods,32,Merchant,98,0,5,39.814234,116.366853,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Daxing District,Pizza Hut House Express (Daxing Greenland Store),4.6,1143,1967,46,Foods,40,Merchant,63,39,5,39.764263,116.332237,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Xicheng District,Yoshinoya (You'anmen Store),4.9,2446,3990,41,Foods,40,Merchant,97,15,5,39.871868,116.364752,1,1,0,1,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Shunyi District,Western Regions Gourmet Laoma Ramen (Beixiaoying Store),4.7,318,578,28,Foods,70,Unknown,87,25,17.1,40.199065,116.726494,1,1,0,1,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Haidian District,Taoyuan Paozi Rice (Wudaokou Store),4.8,1508,0,23,Foods,85,Unknown,68,0,0,39.988602,116.333493,1,1,0,0,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Tongzhou District,Fragrant Xuan Guilin Rice Noodles Cantonese Hot Pot Rice,4.6,167,1147,20,Foods,40,MeituanFlash,65,20,2,39.903583,116.658325,1,1,0,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Haidian District,Home cooking,4.2,462,1000,27,Foods,55,MeituanFlash,64,30,0,40.036357,116.215199,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Tongzhou District,Soup Fire Kung Fu Malatang-Malatang Mix (Huaye Store),4.6,941,1431,20,Foods,40,MeituanFlash,57,20,0.3,39.879492,116.684341,1,1,0,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Chaoyang District,McDonald's & Mai Coffee (Beijing Jiuxianqiao Road Store),4.8,1512,4465,40,Foods,28,Merchant,98,0,5,39.985067,116.490425,1,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,A cup of tea that can be divined.,5,30,92,10,Foods,44,MeituanFlash,0,15,5,39.90836,116.57649,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Ruyi Wonton (Baiziwan Store),4.4,957,2583,25,Foods,40,MeituanFlash,56,20,4,39.899917,116.485595,0,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Tongzhou District,KFC Home Express (Tongzhou Huaye Store),4.6,5824,2237,43,Foods,30,Merchant,89,0,9,39.881371,116.68302,0,1,1,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Fengtai District,Shuxiang Cuisine (National People's Congress Ximen),4.5,2245,1793,26,Foods,48,MeituanFlash,66,20,0.7,39.96688,116.308583,1,1,1,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Shijingshan District,Huifeng Tang Dumplings (Tangjialing Store),4.5,412,1094,25,Foods,38,MeituanFlash,82,20,5,40.06528,116.274681,1,1,0,1,56.8,6736,212.8,0.504,0.496,0.102,0.125,0.226,0.195,0.163,0.19,0.093,0.781,0.122,0.004,0.261,0.381,0.027,0.071,0.066,0.194,0,0
Beijing,Mentougou District,Potato powder (No. 7-Meisingtianxia Food City Store),4.7,414,541,17,Foods,31,MeituanFlash,0,20,2,39.925623,116.195263,1,1,0,1,39.3,271,200.8,0.503,0.497,0.109,0.125,0.223,0.19,0.165,0.187,0.16,0.693,0.131,0.016,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Dongcheng District,Dazanlong (Yuting Bridge Store),4.9,2770,2697,26,Foods,38,MeituanFlash,78,20,3,39.874308,116.420944,1,1,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Fengtai District,Green Radish Cake Shop,4.9,13706,535,90,DessertDrink,25,Merchant,45,0,0,39.958627,116.346538,0,1,1,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Changping District,Yoshinoya (Shahe Store),4.9,6852,2000,38,Foods,40,Merchant,99,0,8,40.14927,116.29017,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Dongcheng District,Sense food,5,225,464,51,Foods,36,MeituanFlash,59,15,0,39.930503,116.409303,1,1,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Changping District,Xishu Puff (Yuehui Store),5,1197,449,47,Foods,60,MeituanFlash,73,15,7.8,40.212238,116.239552,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Fengtai District,Pizza Hut House Express (Fanjiacun Store),4.9,2841,3920,44,Foods,40,Merchant,86,0,5,39.844379,116.315496,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Chaoyang District,Beef Noodles in Northwest Building,4.4,455,600,22,Foods,30,MeituanFlash,93,15,7,39.906113,116.536375,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Shijingshan District,Chen Xingji Shengjian (Fengtai Wanda Plaza Store),4.8,4270,900,30,Foods,73,Unknown,38,20,6,39.82467,116.299051,1,1,0,1,56.8,6736,212.8,0.504,0.496,0.102,0.125,0.226,0.195,0.163,0.19,0.093,0.781,0.122,0.004,0.261,0.381,0.027,0.071,0.066,0.194,0,0
Beijing,Daxing District,Let's string friends,3.5,500,279,40,Foods,49,MeituanFlash,0,20,2,39.795562,116.343708,1,1,1,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Chaoyang District,Yoshinoya (Huapu Store),4.9,397,1037,38,Foods,40,Merchant,100,15,3,39.924696,116.438504,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Zhang Liang Malatang (Sanjianfang Store),4.4,1864,3293,20,Foods,39,MeituanFlash,91,20,0,39.920699,116.568094,1,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Daxing District,Xiabu Xiabu Hot Pot (Old Palace Wumart Store),5,1988,759,41,Foods,60,Merchant,10,45,9,39.805283,116.44345,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Chaoyang District,Yunnan Crossing Bridge Rice Nian (University of Technology Store),4.7,1030,2688,20,Foods,70,MeituanFlash,66,20,1.4,39.928806,116.671411,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Shuniu ● Lobster ● Grilled Fish (Guanzhuang Store),4.4,6167,3359,19,Foods,44,MeituanFlash,0,15,0,39.91624,116.589324,1,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Daxing District,Tang Ji Chops (Longhu Tianjie Store),4.8,379,1132,21,Foods,57,MeituanFlash,83,20,3,39.686222,116.319725,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Shunyi District,Longpai Wangpo Shrimp (Meixiang Street Store),4.4,780,500,63,Foods,65,Unknown,88,20,6,40.115014,116.635715,1,1,0,1,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Dongcheng District,Tasty Cake Cake,4.6,342,328,67,SweetCake,50, MeituanRun ,0,0,0,39.873494,116.439097,1,0,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Xicheng District,Hanshi Barbecue (Fengke Wanda Store),4.6,1974,100,28,Foods,74,Unknown,62,20,0,39.824229,116.300211,1,1,0,1,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Dongcheng District,Hannah Mountain (Beijing Shin Kong Jingtang Store),4.8,597,1000,34,Foods,68,Unknown,28,20,3,39.86629,116.305174,1,1,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Xicheng District,Mr. Liangpi · Roujiamo · Hot and Sour Powder · Rice Noodles (Lama Temple Store),4.4,1676,2002,24,Foods,38,MeituanFlash,72,20,0,39.947021,116.419174,1,1,0,1,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Haidian District,Roujiamo & Hot and Sour Powder (No. 16-Seek Food City Store),5,332,832,19,Foods,0,MeituanFlash,100,0,0,39.925632,116.195098,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Xicheng District,Jiahe Yipin (Tianxiu Store),4.8,1986,5791,29,Foods,40,MeituanFlash,76,20,2.6,40.02082,116.270777,1,1,0,1,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Chaoyang District,Tea in the Palace (Huanyu Hui Store),4.7,516,2322,19,Foods,36,MeituanFlash,78,20,7.7,39.97786,116.40633,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Dongcheng District,Aohua Snacks (Head Office),4.7,432,1486,16,Foods,39,MeituanFlash,83,15,0,39.903121,116.411788,1,1,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Chaoyang District,Aizai · Chaoshan Restaurant (Lenovo Bridge Store),4.3,395,1417,39,Foods,40, MeituanRun ,65,20,1,39.973327,116.334253,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Changping District,Niu Ameng Big Bone Beef Soup (No. 2 Green Food Bridge Single Food City Store),4.9,1185,4627,19,Foods,50,MeituanFlash,45,20,0,39.968587,116.335345,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Fangshan District,China Lanzhou Beef Ramen (Liangxiang University Town Store),4.5,472,600,26,Foods,70,MeituanFlash,86,20,3,39.722337,116.171929,1,1,0,1,131.3,660,146.8,0.505,0.495,0.098,0.132,0.224,0.196,0.169,0.181,0.158,0.683,0.151,0.008,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Chaoyang District,Mei Frog (Chaoyang Store),4.8,1822,906,69,Foods,40, MeituanRun ,56,0,0,39.918196,116.443391,1,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Haidian District,Sanrenxing Home-cooked Food (Shangdi Jiahua Store),4.7,3424,6916,19,Foods,30,MeituanFlash,75,20,1,40.03678,116.309199,1,1,0,0,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Changping District,King Beef Noodles,4.9,1275,2000,39,Foods,110,Unknown,81,25,5,40.089393,116.339738,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Fengtai District,The delicious cold skin of the old season fried rice (No. 2-Tiankelong Food City Store),4.8,971,1202,21,Foods,54,MeituanFlash,66,20,0,39.909989,116.266297,1,1,0,0,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Daxing District,Harbin alone,2.2,590,800,24,Foods,70,MeituanFlash,40,20,3,39.723757,116.568936,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Haidian District,Tiankelong Pancake Cattle Northeast Special Roasted Cold Noodles (No. 1-Tiankelong Food City Store),4.8,1492,1914,17,Foods,40,MeituanFlash,70,20,3.2,39.909909,116.266273,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Changping District,Light Food with Er • Whole Wheat Sandwich • Burrito (Lishuiqiao Store),4.9,1689,3510,26,Foods,40,MeituanFlash,70,0,1.2,40.059677,116.41258,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Fengtai District,McDonald's & Mai Coffee (Beijing Guang'an Road Store),4.8,2089,5054,40,Foods,28,Merchant,100,0,5,39.892487,116.321413,1,1,1,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Daxing District,Hanshi Barbecue (Hesheng Plaza Store),4.5,571,2448,31,Foods,75,Unknown,77,30,1.5,39.855714,116.397699,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Chaoyang District,Hanshi Barbecue (Huaifang Wanda Store),4.7,2399,1000,28,Foods,100,Unknown,56,35,1,39.813817,116.368279,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Changping District,Jin Xiangyuan Noodle Restaurant,4.7,1358,1715,22,Foods,40,MeituanFlash,93,20,1.4,40.121944,116.212524,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Daxing District,Xiabu Xiabu Hot Pot (Longhu Beijing Daxing Tianjie Store),4.7,377,600,41,Foods,58,Merchant,13,60,9,39.686383,116.323746,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Shunyi District,Xiabu Xiabu Hot Pot (Houshayu Wumei Store),4.5,362,831,44,Foods,57,Merchant,7,45,9,40.0993,116.54193,1,1,0,1,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Changping District,Xiabu Xiabu Hot Pot (Wendu Shuicheng Plaza Store),4.4,1534,987,44,Foods,57,Merchant,17,45,9,40.1015,116.373055,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Chaoyang District,Xiabu Xiabu Hot Pot (Chaoyang Shangjie Store),4.4,185,600,46,Foods,100,Merchant,8,45,9,39.918222,116.517246,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Changping District,Wushan grilled fish home cooking (Chengdu cuisine),4.4,331,407,37,Foods,60,MeituanFlash,88,20,11.6,40.220365,116.259289,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Chaoyang District,BreadTalk Bread New Language (Changying Tianjie Store),4.3,800,204,43,DessertDrink,80,Unknown,0,20,3.5,39.925058,116.600527,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Shunyi District,Bagongshan Beef Soup (Gao Liying Store),4.4,51,130,24,Foods,30,MeituanFlash,100,20,3.4,40.167325,116.501712,1,1,0,0,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Xicheng District,Burger King (Huaifang Wanda 23266 Store),4.5,843,2328,30,Foods,80,Unknown,70,20,4,39.814349,116.367123,1,1,0,1,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Changping District,Jiahe Yipin Congee (Wenquan Road Store),4.8,1906,4611,31,Foods,41,MeituanFlash,70,20,20,40.044119,116.185684,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Changping District,Mr. Korean Meat Fried Chicken & Korean Food,4.6,899,1010,29,Foods,70,MeituanFlash,88,20,4.5,40.223106,116.251396,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Dongcheng District,Weijia Liangpi (Xiehe Store),4.7,5069,3684,26,Foods,31,MeituanFlash,92,20,1,39.911222,116.417824,0,1,1,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Shunyi District,Fat Brothers Meat Crab Pot (Beijing Chaoyang Joy City Store),4,619,1721,84,Foods,54, MeituanRun ,0,20,4.5,39.923672,116.51889,1,1,0,1,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Dongcheng District,Chongqing Xiaoodles King (Jiajiao Xiaoodles Jianwai Store),4.8,677,3000,22,Foods,48,MeituanFlash,69,20,0,39.905598,116.458328,1,1,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Haidian District,Miss Fu is in Chengdu (Liudaokou Store),4.8,2483,3084,45,Foods,50, MeituanRun ,49,20,7,40.001311,116.351805,1,1,1,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Mentougou District,Xiabu Xiabu Hot Pot (Mentougou China Resources Store),4.7,540,1124,45,Foods,60,Merchant,8,45,9,39.911263,116.11055,1,1,0,1,39.3,271,200.8,0.503,0.497,0.109,0.125,0.223,0.19,0.165,0.187,0.16,0.693,0.131,0.016,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Daxing District,Jade Mingyuan Rice Noodles and Valley Fishing Noodles (Dayue Chunfengli Store),4.8,73,500,22,Foods,60,MeituanFlash,92,15,4.7,39.729844,116.342585,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Fengtai District,Xianghe Square,4,507,0,25,Foods,70,MeituanFlash,67,20,1,39.898246,116.144938,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Chaoyang District,First No. 1 fried dough sticks · Beef Noodles (Chaoyang Store),4.4,2150,5783,21,Foods,40,MeituanFlash,74,20,0,39.929707,116.441963,1,0,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Daxing District,Old Town Street Chongqing Facian (Green Yunshu Store),4.5,2830,2051,26,Foods,35,MeituanFlash,87,20,16.6,39.708379,116.403947,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Changping District,Wallace Whole Chicken Burger (Dongsanqi Store),4.4,7505,4000,22,Foods,35,MeituanFlash,60,25,2,40.089248,116.417871,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Daxing District,Gongbei (Second Canal Store),4.2,170,100,32,DessertDrink,60,MeituanFlash,89,24,1,39.804027,116.569656,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Fengtai District,Shanxi Daoxiao Noodles Gai Rice (Sanhuan Xincheng Store),4.2,4148,4295,19,Foods,48,MeituanFlash,41,20,4.3,39.85126,116.30906,1,1,1,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Yanqing District,Jin Dian Cake Room (Birthday Cake. Animal Cream. Cream Cream),5,Unknown,56,123,SweetCake,80,Merchant,0,0,0,40.527928,116.165103,1,1,0,0,34.6,174,97.5,0.504,0.496,0.106,0.125,0.221,0.2,0.165,0.183,0.139,0.657,0.187,0.018,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Daxing District,Kramier DIY cake,4.8,1568,30,150,DessertDrink,75, MeituanRun ,0,50,0,39.80812,116.369956,1,1,1,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Dongcheng District,Queen Jiang Pancakes (Beixinqiao Branch),4.7,3052,5437,19,Foods,37,MeituanFlash,83,15,0,39.94135,116.417484,0,1,1,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Daxing District,Yoshinoya (Huaifang Wanda Store),5,4802,2008,37,Foods,30,Merchant,37,0,5,39.813709,116.368659,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
